CÓDIGO DO ALIMENTO,DESCRIÇÃO DO ALIMENTO,CÓDIGO DA PREPARAÇÃO,DESCRIÇÃO DA PREPARAÇÃO,CÓDIGO DO TIPO DE MEDIDA,DESCRIÇÃO DO TIPO DE MEDIDA,CÓDIGO DO TIPO DE MEDIDA PADRÃO,DESCRIÇÃO DO TIPO DE MEDIDA PADRÃO,QUANTIDADE    EM            GRAMAS,CÓDIGO DA FONTE DE REFERÊNCIA,DESCRIÇÃO DO ALIMENTO NA REFERÊNCIA
8008301,BISCOITO RECHEADO LIGHT,99,NAO SE APLICA,88,PUNHADO,103,UNIDADE,17,1,Biscoito doce bichinhos Piraquê - punhado
8008301,BISCOITO RECHEADO LIGHT,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
8008301,BISCOITO RECHEADO LIGHT,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,13,1,Biscoito recheado chocolate - unidade
8008305,BISCOITO WAFFER LIGHT,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
8008305,BISCOITO WAFFER LIGHT,99,NAO SE APLICA,80,PACOTE,103,UNIDADE,160,1,Biscoito waffer chocolate - pacote grande
8008305,BISCOITO WAFFER LIGHT,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
8008305,BISCOITO WAFFER LIGHT,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,7.5,1,Biscoito waffer chocolate - unidade
8008307,WAFFER (BISCOITO) LIGHT,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
8008307,WAFFER (BISCOITO) LIGHT,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
8008307,WAFFER (BISCOITO) LIGHT,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,7.5,1,Biscoito waffer chocolate - unidade
8008309,ALFAJORES (BISCOITO) LIGHT,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
8008309,ALFAJORES (BISCOITO) LIGHT,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
8008309,ALFAJORES (BISCOITO) LIGHT,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,13,1,Biscoito recheado chocolate - unidade
8008310,BOLACHA RECHEADA LIGHT,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
8008310,BOLACHA RECHEADA LIGHT,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
8008310,BOLACHA RECHEADA LIGHT,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,13,1,Biscoito recheado chocolate - unidade
8008401,BISCOITO RECHEADO DIET,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
8008401,BISCOITO RECHEADO DIET,99,NAO SE APLICA,80,PACOTE,103,UNIDADE,200,1,Biscoito recheado chocolate - pacote
8008401,BISCOITO RECHEADO DIET,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
8008401,BISCOITO RECHEADO DIET,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,13,1,Biscoito recheado chocolate - unidade
8008408,ROSQUINHA RECHEADA DE QUALQUER SABOR DIET,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
8008408,ROSQUINHA RECHEADA DE QUALQUER SABOR DIET,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
8008408,ROSQUINHA RECHEADA DE QUALQUER SABOR DIET,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,13,1,Biscoito recheado chocolate - unidade
8008410,BOLACHA RECHEADA DIET,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
8008410,BOLACHA RECHEADA DIET,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
8008410,BOLACHA RECHEADA DIET,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,13,1,Biscoito recheado chocolate - unidade
8010001,PAO DOCE DIET,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
8010001,PAO DOCE DIET,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
8010001,PAO DOCE DIET,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,50,1,Pão careca doce - unidade
8010029,PAO DE MEL DIET,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
8010029,PAO DE MEL DIET,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
8010029,PAO DE MEL DIET,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,11.8,1,Pão de mel com chocolate - unidade
8010034,PANETONE DIET,99,NAO SE APLICA,68,GRAMA,81,PEDACO,1,15,Grama
8010034,PANETONE DIET,99,NAO SE APLICA,81,PEDACO,81,PEDACO,45,1,Panetone - fatia média
8010034,PANETONE DIET,99,NAO SE APLICA,94,QUILO,81,PEDACO,1000,15,Quilo
8010101,BISCOITO SALGADO LIGHT,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
8010101,BISCOITO SALGADO LIGHT,99,NAO SE APLICA,80,PACOTE,103,UNIDADE,200,5,Biscoito cream cracker Bauducco - pacote
8010101,BISCOITO SALGADO LIGHT,99,NAO SE APLICA,87,PORCAO,103,UNIDADE,32.5,2,Biscoito cream cracker - porção Guia Alimentar
8010101,BISCOITO SALGADO LIGHT,99,NAO SE APLICA,88,PUNHADO,103,UNIDADE,17,1,Biscoito doce bichinhos Piraquê - punhado
8010101,BISCOITO SALGADO LIGHT,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
8010101,BISCOITO SALGADO LIGHT,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,5,1,Biscoito cream cracker - unidade
8010125,BOLACHA SALGADA LIGHT,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
8010125,BOLACHA SALGADA LIGHT,99,NAO SE APLICA,80,PACOTE,103,UNIDADE,200,5,Biscoito cream cracker Bauducco - pacote
8010125,BOLACHA SALGADA LIGHT,99,NAO SE APLICA,87,PORCAO,103,UNIDADE,32.5,2,Biscoito cream cracker - porção Guia Alimentar
8010125,BOLACHA SALGADA LIGHT,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
8010125,BOLACHA SALGADA LIGHT,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,5,1,Biscoito cream cracker - unidade
8010127,CHIPS (SALGADINHOS) LIGHT,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
8010127,CHIPS (SALGADINHOS) LIGHT,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
8010127,CHIPS (SALGADINHOS) LIGHT,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,84,1,Biscoito fandangos queijo - pacote médio
8010401,BISCOITO DOCE LIGHT,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
8010401,BISCOITO DOCE LIGHT,99,NAO SE APLICA,80,PACOTE,103,UNIDADE,200,1,Biscoito maisena - pacote
8010401,BISCOITO DOCE LIGHT,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
8010401,BISCOITO DOCE LIGHT,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,5,1,Biscoito maisena - unidade
8010434,BOLACHA DOCE LIGHT,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
8010434,BOLACHA DOCE LIGHT,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
8010434,BOLACHA DOCE LIGHT,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,5,1,Biscoito maisena - unidade
8010501,BISCOITO DOCE DIET,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
8010501,BISCOITO DOCE DIET,99,NAO SE APLICA,80,PACOTE,103,UNIDADE,200,1,Biscoito maisena - pacote
8010501,BISCOITO DOCE DIET,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
8010501,BISCOITO DOCE DIET,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,5,1,Biscoito maisena - unidade
8010534,BOLACHA DOCE DIET,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
8010534,BOLACHA DOCE DIET,99,NAO SE APLICA,80,PACOTE,103,UNIDADE,200,1,Biscoito maisena - pacote
8010534,BOLACHA DOCE DIET,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
8010534,BOLACHA DOCE DIET,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,5,1,Biscoito maisena - unidade
8010601,BOLO DE BANANA,99,NAO SE APLICA,32,FATIA,32,FATIA,70,1,Bolo de banana - fatia média
8010601,BOLO DE BANANA,99,NAO SE APLICA,68,GRAMA,32,FATIA,1,15,Grama
8010601,BOLO DE BANANA,99,NAO SE APLICA,81,PEDACO,32,FATIA,70,1,Bolo de banana - fatia média
8010601,BOLO DE BANANA,99,NAO SE APLICA,87,PORCAO,32,FATIA,50,2,Bolo de banana - porção Guia Alimentar
8010601,BOLO DE BANANA,99,NAO SE APLICA,94,QUILO,32,FATIA,1000,15,Quilo
8100101,CARNE SECA,2,CROZIDO(A),12,COLHER DE ARROZ/SERVIR,81,PEDACO,28,1,Carne seca - colher de arroz cheia
8100101,CARNE SECA,2,CROZIDO(A),16,COLHER DE SOPA,81,PEDACO,18,1,Carne seca - colher de sopa cheia
8100101,CARNE SECA,2,CROZIDO(A),17,CONCHA,81,PEDACO,56,1,Carne seca - 2 colheres de arroz cheia
8100101,CARNE SECA,2,CROZIDO(A),68,GRAMA,81,PEDACO,1,15,Grama
8100101,CARNE SECA,2,CROZIDO(A),81,PEDACO,81,PEDACO,65,1,Carne seca - pedaço médio
8100101,CARNE SECA,2,CROZIDO(A),87,PORCAO,81,PEDACO,40,2,Carne seca - porção Guia Alimentar
8100101,CARNE SECA,2,CROZIDO(A),94,QUILO,81,PEDACO,1000,15,Quilo
8100101,CARNE SECA,3,GRELHADO(A)/BRASA/CHURRASCO,68,GRAMA,81,PEDACO,1,15,Grama
8100101,CARNE SECA,3,GRELHADO(A)/BRASA/CHURRASCO,81,PEDACO,81,PEDACO,65,1,Carne seca - pedaço médio
8100101,CARNE SECA,3,GRELHADO(A)/BRASA/CHURRASCO,94,QUILO,81,PEDACO,1000,15,Quilo
8100101,CARNE SECA,4,ASSADO(A),68,GRAMA,81,PEDACO,1,15,Grama
8100101,CARNE SECA,4,ASSADO(A),81,PEDACO,81,PEDACO,65,1,Carne seca - pedaço médio
8100101,CARNE SECA,4,ASSADO(A),87,PORCAO,81,PEDACO,40,2,Carne seca - porção Guia Alimentar
8100101,CARNE SECA,4,ASSADO(A),94,QUILO,81,PEDACO,1000,15,Quilo
8100101,CARNE SECA,5,FRITO(A),5,BIFE,81,PEDACO,100,1,Bife bovino - unidade média
8100101,CARNE SECA,5,FRITO(A),12,COLHER DE ARROZ/SERVIR,81,PEDACO,28,1,Carne seca - colher de arroz cheia
8100101,CARNE SECA,5,FRITO(A),16,COLHER DE SOPA,81,PEDACO,18,1,Carne seca - colher de sopa cheia
8100101,CARNE SECA,5,FRITO(A),28,ESCUMADEIRA,81,PEDACO,28,1,Carne seca - colher de arroz cheia
8100101,CARNE SECA,5,FRITO(A),68,GRAMA,81,PEDACO,1,15,Grama
8100101,CARNE SECA,5,FRITO(A),81,PEDACO,81,PEDACO,65,1,Carne seca - pedaço médio
8100101,CARNE SECA,5,FRITO(A),87,PORCAO,81,PEDACO,40,2,Carne seca - porção Guia Alimentar
8100101,CARNE SECA,5,FRITO(A),94,QUILO,81,PEDACO,1000,15,Quilo
8100101,CARNE SECA,7,REFOGADO(A),17,CONCHA,81,PEDACO,56,1,Carne seca - 2 colheres de arroz cheia
8100101,CARNE SECA,7,REFOGADO(A),68,GRAMA,81,PEDACO,1,15,Grama
8100101,CARNE SECA,7,REFOGADO(A),81,PEDACO,81,PEDACO,65,1,Carne seca - pedaço médio
8100101,CARNE SECA,7,REFOGADO(A),87,PORCAO,81,PEDACO,40,2,Carne seca - porção Guia Alimentar
8100101,CARNE SECA,7,REFOGADO(A),94,QUILO,81,PEDACO,1000,15,Quilo
8100101,CARNE SECA,8,MOLHO VERMELHO,12,COLHER DE ARROZ/SERVIR,81,PEDACO,28,1,Carne seca - colher de arroz cheia
8100101,CARNE SECA,8,MOLHO VERMELHO,68,GRAMA,81,PEDACO,1,15,Grama
8100101,CARNE SECA,8,MOLHO VERMELHO,81,PEDACO,81,PEDACO,65,1,Carne seca - pedaço médio
8100101,CARNE SECA,8,MOLHO VERMELHO,94,QUILO,81,PEDACO,1000,15,Quilo
8100101,CARNE SECA,13,ENSOPADO,12,COLHER DE ARROZ/SERVIR,81,PEDACO,28,1,Carne seca - colher de arroz cheia
8100101,CARNE SECA,13,ENSOPADO,17,CONCHA,81,PEDACO,56,1,Carne seca - 2 colheres de arroz cheia
8100101,CARNE SECA,13,ENSOPADO,28,ESCUMADEIRA,81,PEDACO,28,1,Carne seca - colher de arroz cheia
8100101,CARNE SECA,13,ENSOPADO,68,GRAMA,81,PEDACO,1,15,Grama
8100101,CARNE SECA,13,ENSOPADO,81,PEDACO,81,PEDACO,65,1,Carne seca - pedaço médio
8100101,CARNE SECA,13,ENSOPADO,87,PORCAO,81,PEDACO,40,2,Carne seca - porção Guia Alimentar
8100101,CARNE SECA,13,ENSOPADO,94,QUILO,81,PEDACO,1000,15,Quilo
8100102,CARNE DE CHARQUE,1,CRU(A),68,GRAMA,81,PEDACO,1,15,Grama
8100102,CARNE DE CHARQUE,1,CRU(A),81,PEDACO,81,PEDACO,65,1,Carne seca - pedaço médio
8100102,CARNE DE CHARQUE,1,CRU(A),94,QUILO,81,PEDACO,1000,15,Quilo
8100102,CARNE DE CHARQUE,2,CROZIDO(A),12,COLHER DE ARROZ/SERVIR,81,PEDACO,28,1,Carne seca - colher de arroz cheia
8100102,CARNE DE CHARQUE,2,CROZIDO(A),16,COLHER DE SOPA,81,PEDACO,18,1,Carne seca - colher de sopa cheia
8100102,CARNE DE CHARQUE,2,CROZIDO(A),17,CONCHA,81,PEDACO,56,1,Carne seca - 2 colheres de arroz cheia
8100102,CARNE DE CHARQUE,2,CROZIDO(A),68,GRAMA,81,PEDACO,1,15,Grama
8100102,CARNE DE CHARQUE,2,CROZIDO(A),81,PEDACO,81,PEDACO,65,1,Carne seca - pedaço médio
8100102,CARNE DE CHARQUE,2,CROZIDO(A),87,PORCAO,81,PEDACO,40,2,Carne seca - porção Guia Alimentar
8100102,CARNE DE CHARQUE,2,CROZIDO(A),94,QUILO,81,PEDACO,1000,15,Quilo
8100102,CARNE DE CHARQUE,3,GRELHADO(A)/BRASA/CHURRASCO,68,GRAMA,81,PEDACO,1,15,Grama
8100102,CARNE DE CHARQUE,3,GRELHADO(A)/BRASA/CHURRASCO,81,PEDACO,81,PEDACO,65,1,Carne seca - pedaço médio
8100102,CARNE DE CHARQUE,3,GRELHADO(A)/BRASA/CHURRASCO,94,QUILO,81,PEDACO,1000,15,Quilo
8100102,CARNE DE CHARQUE,4,ASSADO(A),12,COLHER DE ARROZ/SERVIR,81,PEDACO,28,1,Carne seca - colher de arroz cheia
8100102,CARNE DE CHARQUE,4,ASSADO(A),16,COLHER DE SOPA,81,PEDACO,18,1,Carne seca - colher de sopa cheia
8100102,CARNE DE CHARQUE,4,ASSADO(A),68,GRAMA,81,PEDACO,1,15,Grama
8100102,CARNE DE CHARQUE,4,ASSADO(A),81,PEDACO,81,PEDACO,65,1,Carne seca - pedaço médio
8100102,CARNE DE CHARQUE,4,ASSADO(A),87,PORCAO,81,PEDACO,40,2,Carne seca - porção Guia Alimentar
8100102,CARNE DE CHARQUE,4,ASSADO(A),94,QUILO,81,PEDACO,1000,15,Quilo
8100102,CARNE DE CHARQUE,5,FRITO(A),5,BIFE,81,PEDACO,100,1,Bife bovino - unidade média
8100102,CARNE DE CHARQUE,5,FRITO(A),12,COLHER DE ARROZ/SERVIR,81,PEDACO,28,1,Carne seca - colher de arroz cheia
8100102,CARNE DE CHARQUE,5,FRITO(A),16,COLHER DE SOPA,81,PEDACO,18,1,Carne seca - colher de sopa cheia
8100102,CARNE DE CHARQUE,5,FRITO(A),17,CONCHA,81,PEDACO,56,1,Carne seca - 2 colheres de arroz cheia
8100102,CARNE DE CHARQUE,5,FRITO(A),28,ESCUMADEIRA,81,PEDACO,28,1,Carne seca - colher de arroz cheia
8100102,CARNE DE CHARQUE,5,FRITO(A),68,GRAMA,81,PEDACO,1,15,Grama
8100102,CARNE DE CHARQUE,5,FRITO(A),81,PEDACO,81,PEDACO,65,1,Carne seca - pedaço médio
8100102,CARNE DE CHARQUE,5,FRITO(A),87,PORCAO,81,PEDACO,40,2,Carne seca - porção Guia Alimentar
8100102,CARNE DE CHARQUE,5,FRITO(A),94,QUILO,81,PEDACO,1000,15,Quilo
8100102,CARNE DE CHARQUE,7,REFOGADO(A),12,COLHER DE ARROZ/SERVIR,81,PEDACO,28,1,Carne seca - colher de arroz cheia
8100102,CARNE DE CHARQUE,7,REFOGADO(A),16,COLHER DE SOPA,81,PEDACO,18,1,Carne seca - colher de sopa cheia
8100102,CARNE DE CHARQUE,7,REFOGADO(A),68,GRAMA,81,PEDACO,1,15,Grama
8100102,CARNE DE CHARQUE,7,REFOGADO(A),81,PEDACO,81,PEDACO,65,1,Carne seca - pedaço médio
8100102,CARNE DE CHARQUE,7,REFOGADO(A),87,PORCAO,81,PEDACO,40,2,Carne seca - porção Guia Alimentar
8100102,CARNE DE CHARQUE,7,REFOGADO(A),94,QUILO,81,PEDACO,1000,15,Quilo
8100102,CARNE DE CHARQUE,8,MOLHO VERMELHO,12,COLHER DE ARROZ/SERVIR,12,COLHER DE ARROZ/SERVIR,28,1,Carne seca - colher de arroz cheia
8100102,CARNE DE CHARQUE,8,MOLHO VERMELHO,68,GRAMA,12,COLHER DE ARROZ/SERVIR,1,15,Grama
8100102,CARNE DE CHARQUE,8,MOLHO VERMELHO,94,QUILO,12,COLHER DE ARROZ/SERVIR,1000,15,Quilo
8100102,CARNE DE CHARQUE,13,ENSOPADO,68,GRAMA,81,PEDACO,1,15,Grama
8100102,CARNE DE CHARQUE,13,ENSOPADO,81,PEDACO,81,PEDACO,65,1,Carne seca - pedaço médio
8100102,CARNE DE CHARQUE,13,ENSOPADO,94,QUILO,81,PEDACO,1000,15,Quilo
8100103,JABA,2,CROZIDO(A),12,COLHER DE ARROZ/SERVIR,81,PEDACO,28,1,Carne seca - colher de arroz cheia
8100103,JABA,2,CROZIDO(A),16,COLHER DE SOPA,81,PEDACO,18,1,Carne seca - colher de sopa cheia
8100103,JABA,2,CROZIDO(A),68,GRAMA,81,PEDACO,1,15,Grama
8100103,JABA,2,CROZIDO(A),81,PEDACO,81,PEDACO,65,1,Carne seca - pedaço médio
8100103,JABA,2,CROZIDO(A),94,QUILO,81,PEDACO,1000,15,Quilo
8100103,JABA,5,FRITO(A),12,COLHER DE ARROZ/SERVIR,81,PEDACO,28,1,Carne seca - colher de arroz cheia
8100103,JABA,5,FRITO(A),68,GRAMA,81,PEDACO,1,15,Grama
8100103,JABA,5,FRITO(A),81,PEDACO,81,PEDACO,65,1,Carne seca - pedaço médio
8100103,JABA,5,FRITO(A),94,QUILO,81,PEDACO,1000,15,Quilo
8100103,JABA,7,REFOGADO(A),68,GRAMA,81,PEDACO,1,15,Grama
8100103,JABA,7,REFOGADO(A),81,PEDACO,81,PEDACO,65,1,Carne seca - pedaço médio
8100103,JABA,7,REFOGADO(A),94,QUILO,81,PEDACO,1000,15,Quilo
8100103,JABA,99,NAO SE APLICA,17,CONCHA,81,PEDACO,56,1,Carne seca - 2 colheres de arroz cheia
8100103,JABA,99,NAO SE APLICA,68,GRAMA,81,PEDACO,1,15,Grama
8100103,JABA,99,NAO SE APLICA,81,PEDACO,81,PEDACO,65,1,Carne seca - pedaço médio
8100103,JABA,99,NAO SE APLICA,94,QUILO,81,PEDACO,1000,15,Quilo
